transaction_amount,hour_of_day,account_age_days,num_txn_last_24h,num_failed_txn_last_24h,distance_from_usual_km,transaction_type,merchant_category,device_type,is_new_payee,risk_label
11806.91,18,4348,3,0,0.32,P2P,Fuel,iOS,Yes,suspicious
2263.71,1,3750,2,0,1.34,P2P,Electronics,iOS,Yes,fraud
4212.74,22,3878,5,0,4.1,P2P,Travel,Unknown,Yes,fraud
281.82,11,3433,4,0,0.6,Merchant,Electronics,Android,Yes,suspicious
1821.55,11,1517,0,1,5.75,P2P,Travel,Android,No,suspicious
2568.88,2,3104,4,1,8.06,P2P,Fuel,Android,Yes,fraud
733.97,11,1339,1,1,0.47,P2P,Jewelry,Unknown,Yes,fraud
1916.19,15,1736,3,1,8.0,BillPay,Jewelry,iOS,No,fraud
17706.97,15,4979,4,0,5.89,Merchant,Jewelry,Android,No,fraud
739.92,1,172,1,2,14.61,Merchant,Fuel,Android,No,fraud
1662.41,20,1388,2,0,0.81,P2P,Groceries,Android,No,suspicious
6345.13,21,188,8,0,1.67,P2P,Groceries,Android,No,fraud
3749.86,21,1434,2,0,7.13,P2P,Travel,Android,No,suspicious
1230.44,8,138,3,0,3.47,P2P,Travel,Android,Yes,suspicious
968.19,21,67,4,1,5.49,Merchant,Groceries,iOS,Yes,fraud
2251.1,6,1658,2,0,0.72,Merchant,Electronics,Android,Yes,suspicious
719.23,7,3433,3,0,22.63,P2P,Jewelry,iOS,No,suspicious
2991.85,16,2843,3,1,9.98,P2P,Electronics,Unknown,No,fraud
2005.13,14,247,0,0,0.87,P2P,Groceries,Android,No,safe
1761.81,16,3016,5,1,4.83,Merchant,Travel,Android,No,fraud
784.23,0,788,2,1,0.26,Merchant,Fuel,iOS,No,fraud
3060.81,10,2581,2,0,6.52,P2P,Groceries,iOS,No,suspicious
6002.84,18,2860,2,1,7.6,P2P,Jewelry,Android,No,fraud
13351.81,12,2358,1,0,1.64,Merchant,Electronics,Android,No,suspicious
1860.53,18,4892,2,0,1.47,P2P,Travel,Android,No,suspicious
2430.37,17,1774,1,1,0.84,P2P,Electronics,Android,No,fraud
6317.1,8,2081,2,0,6.56,Merchant,Groceries,Android,No,suspicious
954.73,5,1679,2,0,2.79,P2P,Electronics,Android,Yes,suspicious
1585.35,7,3775,3,2,0.03,P2P,Groceries,Android,No,fraud
1008.35,8,3760,2,0,0.41,P2P,Fuel,Android,Yes,suspicious
2600.09,11,3316,0,0,4.33,Merchant,Groceries,Unknown,Yes,suspicious
1091.56,8,578,2,0,1.21,Merchant,Electronics,iOS,No,suspicious
584.07,1,2930,4,0,5.47,P2P,Travel,Android,No,suspicious
1209.87,17,4425,4,0,2.57,P2P,Groceries,iOS,Yes,suspicious
5315.7,21,2516,3,1,2.61,P2P,Travel,Android,Yes,fraud
335.77,18,794,2,1,1.08,Merchant,Jewelry,iOS,No,suspicious
2105.26,9,1621,3,0,7.12,P2P,Electronics,Android,No,suspicious
821.49,16,1334,2,0,5.88,P2P,Jewelry,Android,No,suspicious
3557.94,11,4313,5,1,0.62,Merchant,Groceries,Android,No,fraud
2099.19,23,3264,1,0,1.74,Merchant,Jewelry,Android,No,suspicious
1061.78,1,952,4,1,4.83,P2P,Jewelry,Android,No,fraud
2071.53,0,2687,6,0,0.08,P2P,Travel,Android,No,suspicious
10720.09,4,1678,5,0,5.65,Merchant,Travel,Android,Yes,fraud
398.99,22,4941,4,0,0.74,Merchant,Travel,Android,Yes,suspicious
1898.21,13,2934,5,0,19.78,P2P,Travel,iOS,No,suspicious
542.62,7,3808,3,2,1.45,P2P,Jewelry,iOS,No,fraud
555.83,2,1113,3,0,12.82,Merchant,Travel,Android,Yes,suspicious
511.35,21,2143,3,0,0.66,Merchant,Travel,Android,No,safe
2425.51,4,3995,6,0,7.41,Merchant,Travel,Unknown,Yes,fraud
17138.38,5,2809,2,1,26.06,P2P,Electronics,Android,No,fraud
4873.2,0,780,3,0,2.26,P2P,Fuel,iOS,No,suspicious
2202.09,2,3606,3,2,0.41,P2P,Groceries,Unknown,Yes,fraud
916.92,8,1778,6,0,7.07,BillPay,Electronics,Android,No,suspicious
396.09,18,1447,5,0,2.88,P2P,Groceries,Android,No,suspicious
419.95,18,258,2,0,3.36,Merchant,Jewelry,Android,No,suspicious
828.67,9,990,4,0,6.37,P2P,Jewelry,Android,Yes,fraud
1768.95,12,3888,5,0,2.86,P2P,Fuel,Android,No,suspicious
5551.4,0,4887,4,0,1.82,Merchant,Jewelry,Android,No,fraud
20535.86,21,3088,0,0,2.93,P2P,Jewelry,Android,Yes,fraud
1169.36,8,1183,5,0,2.57,P2P,Jewelry,Android,No,suspicious
1506.8,15,2231,4,0,2.73,Merchant,Electronics,iOS,No,suspicious
135.87,19,1068,2,1,3.81,Merchant,Travel,Android,Yes,suspicious
171.95,6,1935,4,1,0.99,P2P,Groceries,iOS,No,suspicious
760.25,23,1714,3,0,2.77,Merchant,Groceries,Android,No,suspicious
5467.67,9,154,2,0,6.38,P2P,Electronics,Android,No,suspicious
554.71,9,1963,3,0,4.06,BillPay,Jewelry,Android,No,suspicious
1034.99,12,459,4,0,9.12,P2P,Fuel,Unknown,No,suspicious
2263.48,21,2705,5,0,1.37,P2P,Fuel,Android,No,suspicious
2488.74,5,4036,2,0,1.67,Merchant,Electronics,Android,No,suspicious
2437.59,19,982,1,0,0.81,P2P,Electronics,Android,No,suspicious
3438.13,0,4502,4,0,5.45,P2P,Fuel,iOS,No,suspicious
1569.86,20,4748,4,0,1.32,BillPay,Groceries,Android,Yes,suspicious
1159.72,3,1730,8,0,3.36,Merchant,Groceries,Android,No,fraud
1653.33,16,1355,2,0,3.14,P2P,Jewelry,Android,No,suspicious
914.45,0,4474,2,0,4.27,Merchant,Fuel,Android,No,suspicious
2600.06,23,1192,4,1,10.69,P2P,Electronics,Android,No,fraud
1188.17,9,3791,3,0,1.78,P2P,Electronics,Android,No,suspicious
169.69,23,4313,2,0,3.42,P2P,Groceries,Android,Yes,suspicious
1522.94,19,3979,3,0,3.44,P2P,Jewelry,Android,No,suspicious
2032.0,8,1798,5,0,1.45,Merchant,Electronics,Android,No,suspicious
5834.57,22,4889,2,0,12.19,P2P,Travel,Android,No,suspicious
1348.38,12,3493,4,1,0.73,P2P,Electronics,iOS,Yes,fraud
2668.77,9,1195,2,0,5.82,P2P,Fuel,Android,Yes,suspicious
3327.35,16,361,2,2,3.09,Merchant,Electronics,iOS,No,fraud
306.26,15,3738,1,1,0.02,P2P,Travel,Android,No,suspicious
712.69,9,958,3,0,10.16,P2P,Jewelry,Android,No,suspicious
1692.09,19,3146,3,1,2.95,Merchant,Groceries,Android,Yes,fraud
1937.9,14,854,3,0,6.83,P2P,Travel,Android,No,suspicious
701.74,11,196,4,1,1.61,Merchant,Jewelry,iOS,No,fraud
689.6,8,3811,4,0,3.7,P2P,Electronics,iOS,Yes,suspicious
12359.42,23,4116,5,2,2.23,Merchant,Groceries,Android,No,fraud
825.15,4,212,3,0,2.83,P2P,Jewelry,Android,Yes,fraud
1436.81,23,2171,1,0,4.61,Merchant,Groceries,Android,No,safe
3392.21,18,2781,5,1,0.35,P2P,Jewelry,iOS,No,fraud
659.33,2,1372,4,0,9.64,BillPay,Groceries,iOS,No,suspicious
1068.68,12,3780,6,1,3.76,Merchant,Electronics,iOS,Yes,fraud
536.96,20,2885,3,0,1.83,P2P,Jewelry,Android,No,suspicious
2067.02,4,879,3,2,3.81,P2P,Electronics,Unknown,Yes,fraud
565.49,19,162,4,0,1.7,BillPay,Groceries,Android,No,suspicious
917.62,17,1467,4,1,0.16,P2P,Electronics,Android,Yes,fraud
4825.97,12,3154,5,1,0.3,P2P,Groceries,Android,No,fraud
852.9,8,2448,3,0,10.15,P2P,Jewelry,Android,Yes,suspicious
1729.98,2,2299,2,2,4.07,P2P,Fuel,Android,No,fraud
3706.21,6,608,3,0,2.58,Merchant,Travel,Android,No,suspicious
890.17,14,1008,2,0,2.3,P2P,Travel,Android,No,safe
4069.86,7,4717,5,0,16.29,P2P,Jewelry,Unknown,Yes,fraud
395.49,21,1166,3,0,3.31,P2P,Fuel,Android,Yes,suspicious
2538.05,22,2166,2,0,16.3,BillPay,Travel,iOS,Yes,suspicious
4943.52,3,1164,8,0,0.35,P2P,Groceries,Android,No,fraud
534.03,7,2648,0,2,4.53,BillPay,Groceries,Android,Yes,fraud
1811.16,3,1429,7,2,1.8,Merchant,Groceries,iOS,No,fraud
3429.35,2,4593,2,0,1.5,P2P,Fuel,iOS,No,suspicious
5687.84,15,1825,2,0,1.48,P2P,Fuel,Android,No,suspicious
1396.15,5,2210,2,0,0.14,P2P,Fuel,Android,No,suspicious
372.82,22,1298,1,0,4.84,P2P,Groceries,iOS,Yes,suspicious
11443.7,6,2490,0,0,2.18,P2P,Jewelry,Android,No,suspicious
1622.77,9,3977,2,0,2.13,P2P,Electronics,Unknown,No,fraud
546.01,13,2354,2,1,5.31,Merchant,Travel,Android,No,suspicious
2086.0,9,2081,1,0,0.47,P2P,Electronics,Android,No,suspicious
519.21,15,2774,4,0,0.96,P2P,Travel,iOS,Yes,suspicious
10319.76,8,4724,1,0,1.95,Merchant,Fuel,Unknown,No,suspicious
17393.86,20,3403,3,0,1.06,P2P,Jewelry,Unknown,Yes,fraud
1932.35,15,146,0,0,0.1,P2P,Travel,iOS,No,safe
3278.58,14,1908,1,1,5.05,Merchant,Groceries,iOS,No,suspicious
1021.72,7,1444,2,0,1.62,P2P,Groceries,Android,No,safe
1840.34,3,2697,5,1,1.85,P2P,Electronics,Android,No,fraud
2567.01,8,2903,0,0,14.76,BillPay,Jewelry,iOS,No,suspicious
16690.74,13,1547,5,0,1.54,P2P,Fuel,Android,No,suspicious
3405.18,19,3080,4,1,0.65,P2P,Fuel,Android,Yes,fraud
277.82,0,1930,2,1,0.93,P2P,Electronics,Android,Yes,fraud
3960.18,14,1745,2,0,6.12,P2P,Travel,Android,No,suspicious
744.13,15,977,4,1,1.54,Merchant,Jewelry,Android,No,fraud
1275.41,16,82,4,1,1.49,P2P,Jewelry,iOS,Yes,fraud
941.34,3,235,3,0,6.0,P2P,Jewelry,Android,No,suspicious
1780.24,9,1523,3,0,4.38,Merchant,Travel,Android,Yes,suspicious
108.57,15,2699,1,0,5.42,Merchant,Fuel,Android,No,safe
504.0,21,1181,5,0,8.91,P2P,Fuel,Android,No,suspicious
3290.57,8,3120,2,0,2.15,P2P,Groceries,Android,Yes,suspicious
3680.48,12,2390,5,1,0.09,Merchant,Travel,Android,No,fraud
3196.06,15,1208,2,0,0.97,P2P,Jewelry,Android,No,suspicious
4252.66,19,2577,4,0,4.43,P2P,Jewelry,Unknown,Yes,fraud
1558.02,10,3754,3,0,0.32,Merchant,Travel,Android,No,suspicious
473.85,0,4190,3,0,2.14,P2P,Groceries,Android,No,suspicious
7769.07,15,4031,1,1,2.88,P2P,Electronics,Android,No,fraud
605.71,14,2793,2,1,3.46,Merchant,Jewelry,Android,No,fraud
746.28,10,1520,3,0,2.74,Merchant,Fuel,Android,No,suspicious
9864.18,17,1297,1,1,1.64,Merchant,Electronics,iOS,No,fraud
1359.54,16,3128,1,0,3.17,BillPay,Electronics,iOS,Yes,suspicious
3270.58,10,4862,5,0,5.26,P2P,Travel,iOS,No,suspicious
3325.62,8,2589,4,1,6.84,Merchant,Travel,iOS,Yes,fraud
433.63,19,1216,3,1,4.04,BillPay,Groceries,iOS,No,suspicious
1042.94,16,1883,2,0,0.11,Merchant,Travel,Android,No,safe
2047.43,0,2720,2,0,6.01,Merchant,Travel,Android,No,suspicious
1380.43,5,2959,4,0,0.14,P2P,Electronics,iOS,No,suspicious
2122.35,6,2460,1,0,3.77,P2P,Jewelry,Android,No,suspicious
5416.3,1,433,5,1,1.2,Merchant,Jewelry,Android,No,fraud
669.31,9,1138,5,0,0.38,P2P,Travel,Unknown,Yes,fraud
613.96,18,4572,5,0,5.03,P2P,Electronics,Android,No,suspicious
7700.34,16,1056,3,0,0.88,P2P,Jewelry,iOS,No,suspicious
1609.03,5,2649,1,0,1.82,P2P,Fuel,iOS,Yes,suspicious
2472.9,17,4835,2,0,20.73,P2P,Travel,Android,No,suspicious
1449.61,14,4389,5,0,6.7,P2P,Fuel,Android,No,suspicious
592.83,3,102,3,1,1.41,Merchant,Groceries,iOS,No,fraud
563.52,6,4041,4,1,6.61,BillPay,Electronics,iOS,Yes,fraud
806.29,22,4336,1,1,11.3,BillPay,Fuel,Unknown,No,fraud
2224.53,20,1106,3,0,2.07,Merchant,Jewelry,Android,Yes,fraud
3568.24,7,1851,3,0,5.27,Merchant,Travel,Android,No,suspicious
1207.46,9,4046,1,0,0.08,P2P,Groceries,Android,Yes,suspicious
618.75,0,1367,1,0,2.82,Merchant,Travel,Android,No,suspicious
1278.48,15,3252,3,1,7.77,P2P,Groceries,Android,Yes,fraud
1558.3,11,410,1,0,5.25,P2P,Fuel,Android,No,safe
77.89,19,538,0,1,1.17,P2P,Fuel,Android,No,suspicious
7938.17,1,4383,2,1,0.9,P2P,Travel,Android,No,fraud
7489.94,10,2381,3,0,10.11,P2P,Electronics,Android,Yes,fraud
3222.38,20,3898,2,2,2.33,Merchant,Fuel,Unknown,Yes,fraud
5053.22,19,2752,2,0,2.73,Merchant,Electronics,Android,No,suspicious
3056.13,16,3080,3,0,3.63,Merchant,Jewelry,Android,No,suspicious
737.38,1,1965,9,0,2.65,P2P,Groceries,iOS,No,fraud
1920.36,0,2357,3,0,5.76,P2P,Groceries,Android,No,suspicious
5890.03,0,4633,2,0,5.23,P2P,Electronics,Android,Yes,fraud
560.66,18,3002,3,0,26.19,Merchant,Electronics,iOS,No,suspicious
6261.53,16,1501,4,2,0.99,Merchant,Jewelry,Android,Yes,fraud
515.86,5,74,5,0,0.7,P2P,Jewelry,iOS,No,fraud
1018.77,0,255,2,1,6.15,P2P,Groceries,iOS,Yes,fraud
3935.63,19,4367,6,1,13.78,P2P,Electronics,Android,Yes,fraud
253.02,17,3864,0,0,1.14,P2P,Electronics,Android,No,safe
1245.7,13,1997,2,0,2.48,P2P,Jewelry,iOS,Yes,suspicious
1583.27,12,17,2,0,1.79,P2P,Groceries,iOS,No,suspicious
2385.83,17,3985,1,1,1.6,P2P,Fuel,Android,No,suspicious
1951.1,17,90,5,1,6.54,P2P,Groceries,iOS,Yes,fraud
757.16,16,2966,3,2,0.89,P2P,Jewelry,Android,No,fraud
1227.28,15,3609,7,0,1.46,Merchant,Jewelry,Android,No,fraud
1345.51,1,3603,3,0,7.24,BillPay,Jewelry,Android,Yes,fraud
1418.88,11,795,6,0,0.01,P2P,Jewelry,Android,Yes,fraud
25724.98,11,2699,2,0,3.96,P2P,Fuel,Android,No,suspicious
1277.9,15,4939,4,2,2.71,Merchant,Electronics,Unknown,No,fraud
8426.33,15,2987,4,0,8.65,P2P,Fuel,Android,No,suspicious
2113.24,16,844,3,0,0.55,P2P,Groceries,Android,No,suspicious
763.61,19,1733,4,0,15.63,P2P,Groceries,Android,No,suspicious
4128.53,17,1387,3,0,27.73,P2P,Groceries,iOS,No,suspicious
5395.45,15,3241,2,0,3.54,P2P,Electronics,Android,No,suspicious
1292.44,12,2713,3,2,1.6,Merchant,Jewelry,Android,Yes,fraud
1056.02,1,3812,1,0,0.11,P2P,Fuel,Android,No,suspicious
933.47,22,2473,3,1,14.07,P2P,Travel,Android,Yes,fraud
2438.72,9,2752,5,0,1.48,Merchant,Fuel,iOS,No,suspicious
5289.47,20,2797,2,0,5.6,BillPay,Jewelry,Android,No,suspicious
2385.61,17,1111,4,1,0.31,P2P,Jewelry,iOS,No,fraud
5850.44,3,4522,2,0,0.76,P2P,Fuel,Android,No,suspicious
272.0,4,4569,3,1,0.22,Merchant,Jewelry,Android,Yes,fraud
716.65,19,11,4,0,3.57,Merchant,Fuel,iOS,No,suspicious
218.13,23,3595,3,0,20.86,P2P,Fuel,Android,No,safe
319.28,22,651,3,0,3.1,Merchant,Fuel,Android,No,safe
216.63,9,4287,4,0,8.63,BillPay,Electronics,Android,No,suspicious
1616.33,1,1666,5,0,2.07,Merchant,Jewelry,Android,No,fraud
1967.09,11,3568,3,0,0.96,P2P,Travel,iOS,No,suspicious
5870.32,2,4452,8,1,0.72,P2P,Jewelry,Android,No,fraud
2288.95,21,4888,2,1,0.47,P2P,Fuel,Android,No,suspicious
364.96,0,1871,0,0,15.41,P2P,Electronics,Android,No,suspicious
1666.12,0,367,4,0,7.78,Merchant,Travel,iOS,No,suspicious
199.42,13,2341,5,1,8.44,Merchant,Travel,iOS,No,suspicious
1003.09,6,2782,3,1,11.02,BillPay,Jewelry,Android,No,fraud
1604.17,5,4441,3,0,8.1,P2P,Travel,Android,No,suspicious
3242.71,6,3036,2,1,0.46,Merchant,Travel,Android,Yes,fraud
2013.96,10,2917,6,2,3.28,P2P,Fuel,Android,Yes,fraud
717.78,15,346,1,1,0.09,P2P,Groceries,Android,No,suspicious
3460.9,4,4116,7,0,3.11,P2P,Groceries,Android,No,fraud
1097.22,9,1728,4,0,2.35,Merchant,Groceries,Android,No,suspicious
8752.69,17,3274,6,1,9.89,P2P,Travel,Android,Yes,fraud
689.23,7,1400,2,3,12.67,P2P,Travel,Android,No,fraud
1170.51,15,1978,5,1,0.6,P2P,Fuel,iOS,No,fraud
1659.5,10,1781,2,0,11.03,P2P,Travel,Android,Yes,suspicious
1277.5,5,1042,4,0,7.97,P2P,Travel,Android,No,suspicious
2574.75,22,244,3,0,3.42,Merchant,Groceries,Android,No,suspicious
3405.61,11,2116,2,2,0.68,P2P,Groceries,Android,No,fraud
4848.29,17,244,6,0,9.65,P2P,Fuel,Android,No,suspicious
3212.55,17,2540,3,0,1.72,P2P,Travel,Android,No,suspicious
2673.05,19,2221,5,0,1.06,Merchant,Jewelry,Android,No,suspicious
880.84,2,2648,1,1,4.5,P2P,Fuel,Android,Yes,fraud
9657.51,8,1747,6,0,1.48,Merchant,Fuel,iOS,No,suspicious
3366.28,17,1693,6,0,1.3,Merchant,Travel,Android,No,suspicious
335.08,7,4845,2,1,2.21,P2P,Jewelry,Android,Yes,fraud
6999.08,0,2242,4,1,19.36,P2P,Groceries,iOS,Yes,fraud
715.6,16,508,1,1,2.63,Merchant,Electronics,Android,Yes,fraud
276.93,19,3924,1,0,7.3,BillPay,Fuel,iOS,No,safe
750.06,0,425,6,1,0.59,P2P,Groceries,Android,No,fraud
1123.83,0,3024,1,1,4.45,P2P,Jewelry,Android,Yes,fraud
789.97,3,253,4,2,2.44,P2P,Jewelry,iOS,Yes,fraud
4832.17,2,418,4,0,4.18,Merchant,Jewelry,Android,No,fraud
16170.48,12,2295,4,0,0.07,Merchant,Groceries,Android,No,suspicious
2852.47,12,473,2,2,3.58,P2P,Electronics,Android,No,fraud
229.17,17,1203,2,1,0.84,BillPay,Fuel,iOS,No,suspicious
440.74,3,3762,4,0,0.41,P2P,Travel,Android,No,suspicious
3005.64,11,1156,4,1,8.18,P2P,Groceries,Android,Yes,fraud
2280.34,18,573,3,1,0.39,P2P,Groceries,Android,No,suspicious
2608.24,4,307,6,0,1.79,P2P,Electronics,Android,No,fraud
789.84,22,1779,3,1,10.33,P2P,Groceries,iOS,Yes,fraud
830.69,0,4948,2,0,0.52,P2P,Groceries,Android,No,suspicious
2038.95,4,3318,1,1,0.67,P2P,Travel,iOS,Yes,fraud
489.3,19,3942,2,1,7.9,P2P,Jewelry,iOS,No,fraud
1447.46,10,1589,2,0,2.04,P2P,Groceries,Android,No,suspicious
515.2,14,1058,2,2,7.1,BillPay,Electronics,iOS,No,fraud
727.6,14,3858,0,1,1.57,P2P,Groceries,Android,No,suspicious
7909.94,11,4522,2,1,16.49,Merchant,Travel,iOS,Yes,fraud
3833.72,14,1857,6,0,2.54,Merchant,Electronics,Android,No,fraud
1358.42,20,3108,0,0,6.53,P2P,Electronics,Android,No,suspicious
875.84,14,170,2,0,0.54,BillPay,Jewelry,iOS,Yes,suspicious
6113.79,13,1104,2,1,2.01,P2P,Jewelry,Unknown,No,fraud
1212.51,6,2331,4,1,10.29,P2P,Electronics,Android,Yes,fraud
244.77,23,2279,1,0,2.85,Merchant,Groceries,Android,No,safe
2315.96,14,3997,4,0,3.77,P2P,Groceries,Android,Yes,suspicious
8208.03,14,1726,7,0,2.85,P2P,Groceries,Android,No,suspicious
4431.84,0,3585,2,2,11.98,P2P,Fuel,Android,No,fraud
1053.59,3,497,0,0,5.45,P2P,Fuel,iOS,No,suspicious
1155.97,2,1314,3,2,4.01,Merchant,Fuel,Android,Yes,fraud
614.76,8,805,8,0,5.5,P2P,Electronics,Android,Yes,fraud
3598.25,3,2979,3,0,0.63,P2P,Travel,iOS,No,suspicious
1376.6,19,3363,5,0,29.66,Merchant,Fuel,iOS,No,suspicious
1743.5,2,1477,2,1,2.18,P2P,Electronics,Android,No,fraud
5031.27,18,971,4,0,8.11,P2P,Fuel,iOS,No,suspicious
1442.62,17,1076,2,0,0.24,P2P,Jewelry,Unknown,No,fraud
3240.78,16,4451,4,0,0.64,Merchant,Electronics,Android,No,suspicious
5681.9,18,109,3,1,4.9,P2P,Groceries,Android,Yes,fraud
1081.98,19,985,2,1,2.35,P2P,Fuel,Android,No,suspicious
1795.15,5,2623,3,0,1.96,Merchant,Travel,Android,No,suspicious
3486.97,15,3471,3,0,1.45,P2P,Electronics,iOS,No,suspicious
4907.33,23,4471,2,1,0.15,P2P,Fuel,iOS,No,suspicious
11644.48,21,2885,2,0,7.76,BillPay,Jewelry,Android,No,suspicious
1485.31,23,606,1,0,0.04,Merchant,Groceries,Android,No,safe
5579.94,14,3957,2,0,0.24,P2P,Fuel,Android,No,suspicious
8232.73,4,1307,4,1,13.36,P2P,Jewelry,Android,No,fraud
2076.35,17,27,4,1,5.66,Merchant,Jewelry,iOS,Yes,fraud
12191.24,14,3741,2,0,4.87,P2P,Travel,Android,No,suspicious
1156.99,15,4761,2,1,7.62,P2P,Electronics,Android,No,fraud
4255.37,15,3137,2,0,3.24,BillPay,Electronics,iOS,No,suspicious
284.71,17,1524,1,0,13.67,Merchant,Fuel,Android,Yes,suspicious
3038.39,22,3179,4,0,4.36,P2P,Fuel,Android,No,suspicious
6485.57,14,4498,7,0,8.21,Merchant,Travel,Android,Yes,fraud
18121.2,12,2519,1,0,2.82,P2P,Fuel,Android,No,suspicious
487.48,16,4914,6,0,0.67,P2P,Fuel,Android,No,suspicious
775.17,9,1269,3,0,0.4,P2P,Travel,iOS,Yes,suspicious
2146.29,16,3577,2,0,2.72,BillPay,Electronics,Android,No,suspicious
2368.62,17,1489,3,0,7.97,P2P,Electronics,Android,No,suspicious
1827.9,14,2478,3,0,13.55,P2P,Electronics,Unknown,No,fraud
1199.43,10,2476,3,0,1.06,P2P,Jewelry,Android,No,suspicious
3004.74,10,1278,3,0,7.92,Merchant,Groceries,iOS,No,suspicious
2085.75,0,1483,4,0,2.34,P2P,Groceries,Android,No,suspicious
841.64,19,2385,2,0,4.28,P2P,Fuel,Android,No,safe
674.49,10,3785,7,0,2.07,P2P,Jewelry,iOS,No,suspicious
541.93,13,3889,3,1,0.71,P2P,Fuel,Android,Yes,fraud
4587.08,2,801,7,1,3.77,Merchant,Electronics,Android,No,fraud
1534.35,20,3527,2,0,24.81,P2P,Jewelry,Android,No,suspicious
1414.67,15,2819,2,0,2.01,P2P,Groceries,Android,No,suspicious
1657.39,20,1548,4,0,5.27,P2P,Electronics,Android,No,suspicious
363.95,10,1807,2,1,4.79,P2P,Electronics,Android,No,suspicious
3102.31,16,1826,4,1,2.35,Merchant,Fuel,Android,No,fraud
658.73,21,4162,1,1,4.15,P2P,Electronics,Android,Yes,fraud
2117.47,21,2316,7,0,0.25,Merchant,Fuel,Android,No,suspicious
930.69,7,3241,4,1,0.04,P2P,Travel,Android,No,suspicious
2510.79,17,1645,3,0,10.29,P2P,Groceries,iOS,No,suspicious
1539.4,18,550,5,0,2.53,P2P,Jewelry,Android,No,suspicious
2004.67,8,3774,4,0,1.99,Merchant,Fuel,Android,No,suspicious
1573.38,22,3559,2,0,4.84,P2P,Electronics,Android,No,suspicious
1026.55,18,316,1,0,0.02,P2P,Travel,iOS,No,safe
1624.5,22,4042,2,0,1.45,P2P,Groceries,Android,Yes,suspicious
3991.17,7,747,3,0,2.98,Merchant,Fuel,iOS,No,suspicious
2036.83,2,672,1,1,2.4,Merchant,Groceries,iOS,No,fraud
674.71,1,4513,3,0,2.34,P2P,Electronics,Android,No,suspicious
1815.65,8,4678,1,0,14.27,P2P,Jewelry,Android,No,suspicious
5383.46,9,89,2,1,7.12,P2P,Electronics,iOS,No,fraud
1676.09,1,3805,5,0,10.04,P2P,Travel,iOS,Yes,fraud
864.59,23,4090,2,0,5.82,P2P,Travel,iOS,No,safe
10852.95,6,4876,4,0,2.42,P2P,Travel,Android,No,suspicious
1358.78,14,3490,2,0,3.57,P2P,Fuel,Android,Yes,suspicious
409.12,22,4879,2,0,0.87,Merchant,Jewelry,Android,No,suspicious
4112.56,14,302,1,0,5.01,P2P,Electronics,Android,No,suspicious
151.56,13,708,1,0,5.78,Merchant,Electronics,Android,Yes,suspicious
4191.32,14,703,2,0,1.46,P2P,Groceries,Android,No,suspicious
1138.71,23,2676,4,0,4.81,P2P,Travel,Unknown,No,suspicious
1807.41,4,4076,2,1,12.17,P2P,Travel,iOS,No,fraud
6786.89,14,4867,4,0,3.2,P2P,Travel,Android,No,suspicious
1447.06,12,3638,3,1,0.75,P2P,Travel,Android,No,suspicious
3176.53,11,4762,1,1,2.85,P2P,Jewelry,Android,No,fraud
2382.01,3,1464,1,0,3.42,P2P,Jewelry,Android,No,suspicious
2844.52,21,322,3,0,13.54,P2P,Electronics,Android,No,suspicious
92.55,18,2304,3,1,5.53,Merchant,Travel,Android,No,suspicious
2738.18,4,1553,2,0,8.86,P2P,Groceries,Android,Yes,suspicious
503.83,3,2549,1,1,1.49,P2P,Travel,Android,Yes,fraud
2221.94,20,3708,6,0,1.43,P2P,Fuel,Android,No,suspicious
2197.64,7,3016,1,0,7.75,Merchant,Fuel,iOS,No,safe
2479.56,0,3344,7,0,3.94,Merchant,Travel,iOS,No,fraud
938.99,5,322,5,0,4.62,Merchant,Electronics,Android,No,suspicious
10390.1,21,969,5,1,0.82,Merchant,Electronics,iOS,No,fraud
3848.95,10,4532,4,0,1.02,Merchant,Fuel,iOS,No,suspicious
1230.17,2,1902,4,1,3.72,Merchant,Electronics,iOS,No,fraud
2840.93,0,730,3,0,8.25,P2P,Electronics,Android,No,fraud
494.39,8,3197,4,0,5.3,P2P,Jewelry,iOS,Yes,suspicious
531.93,23,220,2,0,0.67,Merchant,Travel,Android,No,safe
2466.49,0,2032,6,1,8.54,P2P,Electronics,Android,No,fraud
4170.03,7,2012,2,0,5.71,P2P,Travel,Android,Yes,suspicious
1726.58,23,446,1,1,0.25,Merchant,Groceries,iOS,Yes,fraud
10951.05,2,645,2,0,10.14,P2P,Electronics,Android,No,fraud
875.82,0,4303,3,0,5.93,BillPay,Jewelry,iOS,No,suspicious
1544.39,22,2719,2,0,2.35,Merchant,Electronics,Android,No,suspicious
285.51,20,1107,1,0,4.15,P2P,Travel,Android,No,safe
728.88,16,3914,5,0,3.65,P2P,Groceries,iOS,No,suspicious
6429.37,3,4597,2,0,11.25,P2P,Travel,iOS,No,suspicious
5133.62,16,2264,4,0,2.77,Merchant,Travel,Android,Yes,suspicious
2953.23,7,4667,2,1,3.44,P2P,Groceries,Android,Yes,fraud
2921.51,19,1328,4,0,2.42,P2P,Travel,Unknown,Yes,fraud
11410.0,18,4590,3,1,1.9,Merchant,Jewelry,iOS,No,fraud
1881.8,7,611,3,0,2.61,P2P,Travel,Android,No,suspicious
4422.02,22,4379,4,1,12.11,P2P,Jewelry,Android,No,fraud
